,Unnamed: 0,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
15,15,"Michael Tarm, Scott Bauer",NATION WAITS: THIRD day of deliberations in Rittenhouse case with no verdict...,"KENOSHA, Wis. (AP) — The jury at Kyle Rittenhouse’s murder trial deliberated for a third full day without reaching a verdict Thursday, while the judge banned MSNBC  from the courthouse after a freelancer for the network was accused of following the jurors in …",https://apnews.com/article/kyle-rittenhouse-wisconsin-shootings-kenosha-ac4ff9ba75f00884ce6cd5e5932d5543,https://storage.googleapis.com/afs-prod/media/6f14eb4d8b174cb0be8bd182fd1d87b5/3000.jpeg,2021-11-19T02:37:38Z,"KENOSHA, Wis. (AP) The jury at Kyle Rittenhouses murder trial deliberated for a third full day without reaching a verdict Thursday, while the judge banned MSNBC from the courthouse after a freelancer… [+3819 chars]",associated-press,Associated Press
16,16,Mary Clare Jalonick,Jan. 6 panel subpoenas 6 more Trump associates in probe - Associated Press,"WASHINGTON (AP) — Further expanding its probe, the U.S. House committee investigating the Jan. 6 Capitol insurrection  has issued subpoenas to six additional associates of former President Donald Trump who were closely involved in his efforts to overturn his …",https://apnews.com/article/steve-bannon-joe-biden-donald-trump-capitol-siege-campaigns-effb7335026cfc38fdd8ad6e2ed60ad0,https://storage.googleapis.com/afs-prod/media/8d8e05f4eaa24d9a9c283bfc6e86ff49/3000.jpeg,2021-11-09T05:26:51Z,"WASHINGTON (AP) Further expanding its probe, the U.S. House committee investigating the Jan. 6 Capitol insurrection has issued subpoenas to six additional associates of former President Donald Trump … [+6638 chars]",associated-press,Associated Press
17,17,Josh Boak,"Biden, trio of European allies discuss Iran nuclear program - Associated Press","<ol><li>Biden, trio of European allies discuss Iran nuclear program  Associated Press
</li><li>Biden, Europeans take up Iran nuclear program in Rome talks  Fox News
</li><li>US is deeply skeptical and considering taking tougher action as Iran says it will r…",https://apnews.com/article/g-20-summit-joe-biden-business-france-iran-64aa2953ef23a1b201675b18997ed327,https://storage.googleapis.com/afs-prod/media/2625aede04ba4f7f87c9095b120551ce/3000.jpeg,2021-10-30T14:26:15Z,"ROME (AP) President Joe Biden and a trio of European allies strategized Saturday over ways to achieve a diplomatic solution as Iran continues to make troubling advances with its nuclear program.
Bid… [+4278 chars]",associated-press,Associated Press
18,18,Heather Hollingsworth,Culture war fight finds mixed success in school board races...,"Culture war fight finds mixed success in school board races...

 
 
 
 (Second column, 5th story, link)

 

 

 
 Related stories:Local Dems warn party: Growing Republican wave real...
Rurals stare into abyss...
MAG: Politics Rotting Brains, Making Ever…",https://apnews.com/article/elections-education-race-and-ethnicity-racial-injustice-school-boards-bed36a1460957cb6be4df9d18583a765,https://storage.googleapis.com/afs-prod/media/953f2d6b708e40b7890bec410aac8b6b/3000.jpeg,2021-11-06T17:19:37Z,"MISSION, Kan. (AP) School board candidates opposing mask mandates and lessons about racism in U.S. history won in red states and some politically divided districts but often came up short in their bi… [+6870 chars]",associated-press,Associated Press
19,19,Kevin Freking,House censures Rep. Gosar for violent video in rare rebuke...,"WASHINGTON (AP) — The House voted Wednesday to censure Republican Rep. Paul Gosar of Arizona for posting of an animated video that depicted him killing Democratic Rep. Alexandria Ocasio-Cortez with a sword, an extraordinary rebuke that highlighted the politic…",https://apnews.com/article/technology-entertainment-marjorie-taylor-greene-censures-alexandria-ocasio-cortez-854fd412b7a1049c8fb9a83fe2c56b8f,https://storage.googleapis.com/afs-prod/media/8b9916011a6c44188ec2990442201edc/3000.jpeg,2021-11-17T21:55:39Z,WASHINGTON (AP) The House voted Wednesday to censure Republican Rep. Paul Gosar of Arizona for posting of an animated video that depicted him killing Democratic Rep. Alexandria Ocasio-Cortez with a s… [+6332 chars],associated-press,Associated Press
0,0,David Marin-Guzman,Cyber attack: Frontier Software payroll company hacked - The Australian Financial Review,"Employers are reeling over the hacking of payroll software popular with large companies, which has thrown thousands of workers’ pay into chaos.",https://www.afr.com/work-and-careers/workplace/pay-in-crisis-as-major-payroll-company-hacked-20211117-p599mr,https://static.ffx.io/images/$zoom_0.2933%2C$multiply_3%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_94/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/888db1ac61e67d890e310cb42a5e397252d87168,2021-11-17T18:52:00Z,"In an email on Monday afternoon, Frontier advised clients who intended to run payroll in the next one to two days that it recommended activating contingency provisions for alternative payroll process… [+3682 chars]",australian-financial-review,Australian Financial Review
1,1,Andrew Tillett,Critical infrastructure facing cyber security risks - The Australian Financial Review,There has been a big increase in ransomware and cyber crime incidents and the government is keen to protect critical infrastructure.,https://www.afr.com/technology/critical-infrastructure-facing-cyber-security-risks-20211113-p598mn,https://static.ffx.io/images/$zoom_0.2233%2C$multiply_3%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/7083084890a1cff55666b2f1b8c13ad841d35d12,2021-11-18T19:01:00Z,"Certainly criminals are getting much more sophisticated in their attacks, but in many ways the ease of conducting a cyber attack is significantly greater than the importation of drugs.
At this stage… [+7659 chars]",australian-financial-review,Australian Financial Review
2,2,Angela Fox,Security alone can't combat the tide of cyber threats - The Australian Financial Review,"A recent survey found that 95 per cent of Australian CEOs view cyber threats as the top threat to growth, compared to 85 per cent globally.",https://www.afr.com/technology/security-alone-can-t-combat-the-tide-of-cyber-threats-20211116-p599cu,https://static.ffx.io/images/$zoom_0.2987%2C$multiply_3%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_94/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/ebe70a1aa3b9692ba87740d96f5ab9a5c874ba64,2021-11-18T19:01:00Z,"PwCs annual CEO survey, released in March, found that 95 per cent of Australian CEOs view cyber threats as the top threat to growth, compared to 85 per cent globally. In previous years, CEOs were far… [+3758 chars]",australian-financial-review,Australian Financial Review
3,3,Michael Bleby,'Rich' Australia vulnerable to cyber attacks - The Australian Financial Review,"For every one cybercrime incident reported to authorities, at least nine more go unreported, a security expert says.",https://www.afr.com/property/commercial/rich-australia-vulnerable-to-cyber-attacks-20211107-p596mt,https://static.ffx.io/images/$zoom_0.1979%2C$multiply_4%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/608ec55b2cfeeeb8bcdab777657e39abade60c1b,2021-11-08T07:43:00Z,"Most organisations dont know that they are actually under attack, Ms Price told The Australian Financial Review Infrastructure Summit.
What we do know on the ground in the cyber industry is that for… [+1748 chars]",australian-financial-review,Australian Financial Review
4,4,"Cheng Lim, Bryony Evans",King & Wood Mallesons says cyber crime needs more than mere reporting to beat ransomware attacks - The Australian Financial Review,"The government wants big businesses to report ransomware incidents, but it should also consider banning them from paying ransoms.",https://www.afr.com/technology/cybercrime-needs-more-than-just-reporting-to-stop-ransomware-attacks-20211124-p59bqs,https://static.ffx.io/images/$zoom_0.5077%2C$multiply_2%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_124/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_opinion_no_age_social_wm/f961389119400b9b8b671a93ad5f408bb8496569,2021-11-24T21:32:00Z,"As a matter of principle, many are sympathetic to the view give in to the criminal and you breed more criminals. It is a vexed question, and even the experts cant agree if this is better or not many … [+2323 chars]",australian-financial-review,Australian Financial Review
5,5,Agnes King,Cybersecurity back on boardroom agenda - The Australian Financial Review,Boards are coming to terms with the harsh reality that nothing will keep cyber criminals out if they are determined.,https://www.afr.com/technology/big-businesses-veer-towards-war-games-simulation-and-cyber-resilience-20211117-p599ki,https://static.ffx.io/images/$zoom_0.2364%2C$multiply_3%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/1d49abf0d36b50d3ed9deed947bbf73d043415b3,2021-11-18T20:32:00Z,[They] accept that the likelihood of an attack happening will remain high despite the investment in preventative controls and that the most effective way to treat that residual risk is to reduce the … [+5526 chars],australian-financial-review,Australian Financial Review
6,6,Max Mason,Skills shortage poses risk to government's cyber strategy - The Australian Financial Review,"The government has  big plans to beef up national cyber security capabilities and toughen up industry, but a lack of skilled professionals risks undermining them.",https://www.afr.com/technology/skills-shortage-poses-risk-to-government-s-cyber-strategy-20211105-p596a3,https://static.ffx.io/images/$zoom_0.2134%2C$multiply_3%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/c6f019bc318c68b377b88da32fac626d0d52af58,2021-11-15T02:57:00Z,"According to a report by digital learning group Skillsoft, which is listed in New York, IT professionals in the Asia Pacific region had the biggest increase in pay 10 per cent in 2021, compared with … [+2926 chars]",australian-financial-review,Australian Financial Review
7,7,Christopher Niesche,Talent shortage starts to bite - The Australian Financial Review,"Cyber security jobs are classified into 26 categories, and  there are critical shortages in more than half.",https://www.afr.com/technology/talent-shortage-starts-to-bite-20211117-p599kl,https://static.ffx.io/images/$zoom_0.7479%2C$multiply_2%2C$ratio_1.777778%2C$width_1059%2C$x_173%2C$y_0/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/195e696dc53b05caa3d853e6b9b662cfa6fefb4b,2021-11-18T20:32:00Z,The roles include IT professionals who have skills in being able to forensically assess and understand whether or not a set of systems have been compromised in the first place. There are also inciden… [+5055 chars],australian-financial-review,Australian Financial Review
0,0,Hans Nichols,Big business sharpens attack on Build Back Better - Axios,"The groups are warning Democrats about its overall costs, potential effects on inflation and $800 billion in corporate tax increases.",https://www.axios.com/big-business-sharpens-attack-build-back-better-51323e3b-286a-495d-acf7-026ac3b513cc.html,https://images.axios.com/u_DdV0n1PzjA26C7lUckQz2lxS0=/0x0:1920x1080/1366x768/2021/11/09/1636501070366.jpg,2021-11-10T01:22:12Z,"Business groups are sharpening their attacks on President Biden's Build Back Better package, warning congressional Democrats about its overall costs, potential effects on inflation and $800 billion i… [+3265 chars]",axios,Axios
1,1,Rebecca Falconer,American Olympic gold medalist Suni Lee reveals she was pepper-sprayed in racist attack,"American Olympic gold medalist Sunisa ""Suni"" Lee revealed this week that she was pepper-sprayed in a racist attack in Los Angeles.Details: Lee, the first Hmong American to compete at the Olympics, told PopSugar in an interview published Wednesday that a gang …",https://www.axios.com/olympian-sunisa-lee-pepper-sprayed-racist-attack-f7dfb7d5-766d-4b69-8b1a-647ad70c883f.html,https://images.axios.com/EZQL_7PB371_1X6wW2ryqrTT2nk=/0x42:3385x1946/1366x768/2021/11/12/1636678638547.jpg,2021-11-12T01:26:06Z,"American Olympic gold medalist Sunisa ""Suni"" Lee revealed this week that she was pepper-sprayed in a racist attack in Los Angeles.
Details: Lee, the first Hmong American to compete at the Olympics, … [+883 chars]",axios,Axios
2,2,Jonathan Swan,"NATO chief: Jan. 6 was attack on ""core values"" of alliance","NATO Secretary General Jens Stoltenberg told ""Axios on HBO"" that the Jan. 6 siege on the U.S. Capitol was also an attack on the core values of the world's biggest military alliance.Driving the news: ""I regard that as an attack on the core democratic instituti…",https://www.axios.com/nato-chief-jan6-capitol-f5724318-563e-4640-b06a-cb31faf791cc.html,https://images.axios.com/_-YOXELWT_4SVi1ifeNGCvxLlMs=/0x0:3223x1813/1366x768/2021/11/14/1636916900253.jpg,2021-11-14T23:21:36Z,"NATO Secretary General Jens Stoltenberg told ""Axios on HBO"" that the Jan. 6 siege on the U.S. Capitol was also an attack on the core values of the world's biggest military alliance.
Driving the news… [+4252 chars]",axios,Axios
3,3,Axios,Report: Putin eyes possible Ukraine invasion - Axios,"<ol><li>Report: Putin eyes possible Ukraine invasion  Axios
</li><li>U.S. Intel Shows Russia Plans for Potential Ukraine Invasion  Yahoo Finance
</li><li>Russia accuses US of 'hysteria' over possible Ukraine invasion: 'Whipped up artificially'  Fox News
</…",https://www.axios.com/russia-putin-eyes-possible-ukraine-invasion-8ab64d70-7f71-4e9f-aa4a-f81692087e1b.html,https://images.axios.com/9PZG3uzAqSV6Nq5pRtkeqcWCuTg=/0x0:1920x1080/1366x768/2021/11/22/1637582018676.jpg,2021-11-22T11:56:30Z,"The U.S. has shared intelligence with European allies indicating that Russia is planning for a potential large-scale invasion of Ukraine early next year, Bloomberg reports.
Why it matters: The attac… [+701 chars]",axios,Axios
